action,action_family,artifacts,base_objective,cell_id,cold_render_max_abs,counter_scope,donor,extra_cell_render_evaluations,family,forward_evaluations,gradient_evaluations,immediate_gain,immediate_objective,iterations_run,lpips,magnitude,ms_ssim,n_gaussians,position_activity,position_coherence,predicted_gain,proposal_seconds,psnr,recovered_gain,seed,selected_iteration,shared_case_render_evaluations,smoke,split_min_eigenvalue,status,terminal_objective,total_cell_render_evaluations,total_seconds
birth_d1,birth,"{""base_field.npz"":""cells/color_s1_birth_d1/base_field.npz"",""base_reconstruction.npy"":""cells/color_s1_birth_d1/base_reconstruction.npy"",""config.json"":""cells/color_s1_birth_d1/config.json"",""curves.png"":""cells/color_s1_birth_d1/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s1_birth_d1/error.png"",""field.npz"":""cells/color_s1_birth_d1/field.npz"",""gradient_packet"":""cases/color_s1/gradient_packet.npz"",""history.json"":""cells/color_s1_birth_d1/history.json"",""immediate.png"":""cells/color_s1_birth_d1/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s1_birth_d1/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s1_birth_d1/input_field.npz"",""progress.jsonl"":""cells/color_s1_birth_d1/progress.jsonl"",""reconstruction.npy"":""cells/color_s1_birth_d1/reconstruction.npy"",""reconstruction.png"":""cells/color_s1_birth_d1/reconstruction.png"",""target.npy"":""cells/color_s1_birth_d1/target.npy"",""target.png"":""cells/color_s1_birth_d1/target.png""}",5.7757077713639644e-05,color_s1_birth_d1,0.0,recovery only,1,2,color,21,20,1.9309946974168936e-05,3.844713073947071e-05,20,0.0025359978899359703,1.0,0.9902980327606201,3,2.7799211238743737e-05,2.5217807226562896e-08,-1.2727342664220487e-06,0.00393563200123026,50.60907206030031,5.341134713147667e-05,1,20,6,false,1.9712772427737946e-06,ok,4.345730582162977e-06,23,0.027310854999086587
birth_d2,birth,"{""base_field.npz"":""cells/color_s1_birth_d2/base_field.npz"",""base_reconstruction.npy"":""cells/color_s1_birth_d2/base_reconstruction.npy"",""config.json"":""cells/color_s1_birth_d2/config.json"",""curves.png"":""cells/color_s1_birth_d2/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s1_birth_d2/error.png"",""field.npz"":""cells/color_s1_birth_d2/field.npz"",""gradient_packet"":""cases/color_s1/gradient_packet.npz"",""history.json"":""cells/color_s1_birth_d2/history.json"",""immediate.png"":""cells/color_s1_birth_d2/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s1_birth_d2/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s1_birth_d2/input_field.npz"",""progress.jsonl"":""cells/color_s1_birth_d2/progress.jsonl"",""reconstruction.npy"":""cells/color_s1_birth_d2/reconstruction.npy"",""reconstruction.png"":""cells/color_s1_birth_d2/reconstruction.png"",""target.npy"":""cells/color_s1_birth_d2/target.npy"",""target.png"":""cells/color_s1_birth_d2/target.png""}",5.7757077713639644e-05,color_s1_birth_d2,0.0,recovery only,2,2,color,21,20,-1.7392358806151463e-05,7.51494365197911e-05,20,0.011003314517438412,1.0,0.9525823593139648,3,2.7799211238743737e-05,2.5217807226562896e-08,-3.797503450186923e-05,0.00393563200123026,40.85677617967903,1.670904135115627e-05,1,20,6,false,1.9712772427737946e-06,ok,4.1048036362483375e-05,23,0.028449660003389
noop,noop,"{""base_field.npz"":""cells/color_s2_noop/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_noop/base_reconstruction.npy"",""config.json"":""cells/color_s2_noop/config.json"",""curves.png"":""cells/color_s2_noop/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_noop/error.png"",""field.npz"":""cells/color_s2_noop/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_noop/history.json"",""immediate.png"":""cells/color_s2_noop/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_noop/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_noop/input_field.npz"",""progress.jsonl"":""cells/color_s2_noop/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_noop/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_noop/reconstruction.png"",""target.npy"":""cells/color_s2_noop/target.npy"",""target.png"":""cells/color_s2_noop/target.png""}",5.77570672278397e-05,color_s2_noop,0.0,recovery only,,2,color,21,20,0.0,5.77570672278397e-05,20,0.015939272940158844,0.0,0.9992977976799011,3,2.811379818012938e-05,1.1092920966567456e-08,0.0,0.004000979999545962,51.98014626730982,5.4587825411175354e-05,2,20,6,false,1.971293841052102e-06,ok,3.169241816664343e-06,23,0.02753045099962037
move_m5,move,"{""base_field.npz"":""cells/color_s2_move_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_move_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_move_m5/config.json"",""curves.png"":""cells/color_s2_move_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_move_m5/error.png"",""field.npz"":""cells/color_s2_move_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_move_m5/history.json"",""immediate.png"":""cells/color_s2_move_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_move_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_move_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_move_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_move_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_move_m5/reconstruction.png"",""target.npy"":""cells/color_s2_move_m5/target.npy"",""target.png"":""cells/color_s2_move_m5/target.png""}",5.77570672278397e-05,color_s2_move_m5,0.0,recovery only,,2,color,21,20,0.0,5.77570672278397e-05,20,0.015939272940158844,0.5,0.9992977976799011,3,2.811379818012938e-05,1.1092920966567456e-08,3.664202106766424e-22,0.004000979999545962,51.98014626730982,5.4587825411175354e-05,2,20,6,false,1.971293841052102e-06,ok,3.169241816664343e-06,23,0.028050281998730497
move_m10,move,"{""base_field.npz"":""cells/color_s2_move_m10/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_move_m10/base_reconstruction.npy"",""config.json"":""cells/color_s2_move_m10/config.json"",""curves.png"":""cells/color_s2_move_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_move_m10/error.png"",""field.npz"":""cells/color_s2_move_m10/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_move_m10/history.json"",""immediate.png"":""cells/color_s2_move_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_move_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_move_m10/input_field.npz"",""progress.jsonl"":""cells/color_s2_move_m10/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_move_m10/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_move_m10/reconstruction.png"",""target.npy"":""cells/color_s2_move_m10/target.npy"",""target.png"":""cells/color_s2_move_m10/target.png""}",5.77570672278397e-05,color_s2_move_m10,0.0,recovery only,,2,color,21,20,0.0,5.77570672278397e-05,20,0.015939272940158844,1.0,0.9992977976799011,3,2.811379818012938e-05,1.1092920966567456e-08,4.951230314465188e-22,0.004000979999545962,51.98014626730982,5.4587825411175354e-05,2,20,6,false,1.971293841052102e-06,ok,3.169241816664343e-06,23,0.027939201001572656
scale_m5,scale,"{""base_field.npz"":""cells/color_s2_scale_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_scale_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_scale_m5/config.json"",""curves.png"":""cells/color_s2_scale_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_scale_m5/error.png"",""field.npz"":""cells/color_s2_scale_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_scale_m5/history.json"",""immediate.png"":""cells/color_s2_scale_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_scale_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_scale_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_scale_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_scale_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_scale_m5/reconstruction.png"",""target.npy"":""cells/color_s2_scale_m5/target.npy"",""target.png"":""cells/color_s2_scale_m5/target.png""}",5.77570672278397e-05,color_s2_scale_m5,0.0,recovery only,,2,color,21,20,7.092661373251052e-07,5.7047801090514594e-05,20,0.016400277614593506,0.5,0.9993377923965454,3,2.811379818012938e-05,1.1092920966567456e-08,7.119668907762389e-07,0.004000979999545962,52.075304314107704,5.465651127596844e-05,2,20,6,false,1.971293841052102e-06,ok,3.100555951871258e-06,23,0.027702739000233123
scale_m10,scale,"{""base_field.npz"":""cells/color_s2_scale_m10/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_scale_m10/base_reconstruction.npy"",""config.json"":""cells/color_s2_scale_m10/config.json"",""curves.png"":""cells/color_s2_scale_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_scale_m10/error.png"",""field.npz"":""cells/color_s2_scale_m10/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_scale_m10/history.json"",""immediate.png"":""cells/color_s2_scale_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_scale_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_scale_m10/input_field.npz"",""progress.jsonl"":""cells/color_s2_scale_m10/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_scale_m10/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_scale_m10/reconstruction.png"",""target.npy"":""cells/color_s2_scale_m10/target.npy"",""target.png"":""cells/color_s2_scale_m10/target.png""}",5.77570672278397e-05,color_s2_scale_m10,0.0,recovery only,,2,color,21,20,9.335505916145705e-07,5.682351663622513e-05,20,0.015581082552671432,1.0,0.9993098974227905,3,2.811379818012938e-05,1.1092920966567456e-08,9.539904795019538e-07,0.004000979999545962,51.9671345630795,5.457831594809412e-05,2,20,6,false,1.971293841052102e-06,ok,3.1787512797455787e-06,23,0.027486154998769052
rotate_m5,rotate,"{""base_field.npz"":""cells/color_s2_rotate_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_rotate_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_rotate_m5/config.json"",""curves.png"":""cells/color_s2_rotate_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_rotate_m5/error.png"",""field.npz"":""cells/color_s2_rotate_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_rotate_m5/history.json"",""immediate.png"":""cells/color_s2_rotate_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_rotate_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_rotate_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_rotate_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_rotate_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_rotate_m5/reconstruction.png"",""target.npy"":""cells/color_s2_rotate_m5/target.npy"",""target.png"":""cells/color_s2_rotate_m5/target.png""}",5.77570672278397e-05,color_s2_rotate_m5,0.0,recovery only,,2,color,21,20,1.04786376786941e-12,5.775706617997593e-05,20,0.01605144329369068,0.5,0.999296247959137,3,2.811379818012938e-05,1.1092920966567456e-08,4.1150035174083736e-17,0.004000979999545962,51.96966911206441,5.4580170530795725e-05,2,20,6,false,1.971293841052102e-06,ok,3.176896697043974e-06,23,0.02805779900154448
rotate_m10,rotate,"{""base_field.npz"":""cells/color_s2_rotate_m10/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_rotate_m10/base_reconstruction.npy"",""config.json"":""cells/color_s2_rotate_m10/config.json"",""curves.png"":""cells/color_s2_rotate_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_rotate_m10/error.png"",""field.npz"":""cells/color_s2_rotate_m10/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_rotate_m10/history.json"",""immediate.png"":""cells/color_s2_rotate_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_rotate_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_rotate_m10/input_field.npz"",""progress.jsonl"":""cells/color_s2_rotate_m10/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_rotate_m10/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_rotate_m10/reconstruction.png"",""target.npy"":""cells/color_s2_rotate_m10/target.npy"",""target.png"":""cells/color_s2_rotate_m10/target.png""}",5.77570672278397e-05,color_s2_rotate_m10,0.0,recovery only,,2,color,21,20,-2.7434031541167907e-12,5.775706997124285e-05,20,0.01606084778904915,1.0,0.9992982745170593,3,2.811379818012938e-05,1.1092920966567456e-08,5.5227679744058355e-17,0.004000979999545962,51.97902510442901,5.45870071426687e-05,2,20,6,false,1.971293841052102e-06,ok,3.170060085171e-06,23,0.0273230290003994
color_m5,color,"{""base_field.npz"":""cells/color_s2_color_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_color_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_color_m5/config.json"",""curves.png"":""cells/color_s2_color_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_color_m5/error.png"",""field.npz"":""cells/color_s2_color_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_color_m5/history.json"",""immediate.png"":""cells/color_s2_color_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_color_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_color_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_color_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_color_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_color_m5/reconstruction.png"",""target.npy"":""cells/color_s2_color_m5/target.npy"",""target.png"":""cells/color_s2_color_m5/target.png""}",5.77570672278397e-05,color_s2_color_m5,0.0,recovery only,,2,color,21,20,3.6964529790215964e-05,2.079253743762374e-05,20,0.000302865169942379,0.5,0.9999788999557495,3,2.811379818012938e-05,1.1092920966567456e-08,3.696455678436905e-05,0.004000979999545962,67.59292484725594,5.767003551724221e-05,2,20,6,false,1.971293841052102e-06,ok,8.703171059748397e-08,23,0.02727113100263523
color_m10,color,"{""base_field.npz"":""cells/color_s2_color_m10/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_color_m10/base_reconstruction.npy"",""config.json"":""cells/color_s2_color_m10/config.json"",""curves.png"":""cells/color_s2_color_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_color_m10/error.png"",""field.npz"":""cells/color_s2_color_m10/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_color_m10/history.json"",""immediate.png"":""cells/color_s2_color_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_color_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_color_m10/input_field.npz"",""progress.jsonl"":""cells/color_s2_color_m10/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_color_m10/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_color_m10/reconstruction.png"",""target.npy"":""cells/color_s2_color_m10/target.npy"",""target.png"":""cells/color_s2_color_m10/target.png""}",5.77570672278397e-05,color_s2_color_m10,0.0,recovery only,,2,color,21,20,5.5446791392878656e-05,2.310275834961043e-06,20,0.001073491177521646,1.0,0.9999357461929321,3,2.811379818012938e-05,1.1092920966567456e-08,5.5446838814532384e-05,0.004000979999545962,61.17963774248905,5.737599593790098e-05,2,20,6,false,1.971293841052102e-06,ok,3.8107128993871773e-07,23,0.027465385999676073
split_d1_m5,split,"{""base_field.npz"":""cells/color_s2_split_d1_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_split_d1_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_split_d1_m5/config.json"",""curves.png"":""cells/color_s2_split_d1_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_split_d1_m5/error.png"",""field.npz"":""cells/color_s2_split_d1_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_split_d1_m5/history.json"",""immediate.png"":""cells/color_s2_split_d1_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_split_d1_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_split_d1_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_split_d1_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_split_d1_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_split_d1_m5/reconstruction.png"",""target.npy"":""cells/color_s2_split_d1_m5/target.npy"",""target.png"":""cells/color_s2_split_d1_m5/target.png""}",5.77570672278397e-05,color_s2_split_d1_m5,0.0,recovery only,1,2,color,21,20,-1.883012499718635e-05,7.658719222502605e-05,20,0.01301881019026041,0.5,0.9704052209854126,3,2.811379818012938e-05,1.1092920966567456e-08,-1.6616937500657514e-05,0.004000979999545962,44.63040389312858,4.054117183946426e-05,2,20,6,false,1.971293841052102e-06,ok,1.721589538837544e-05,23,0.028855045002273982
split_d1_m10,split,"{""base_field.npz"":""cells/color_s2_split_d1_m10/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_split_d1_m10/base_reconstruction.npy"",""config.json"":""cells/color_s2_split_d1_m10/config.json"",""curves.png"":""cells/color_s2_split_d1_m10/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_split_d1_m10/error.png"",""field.npz"":""cells/color_s2_split_d1_m10/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_split_d1_m10/history.json"",""immediate.png"":""cells/color_s2_split_d1_m10/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_split_d1_m10/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_split_d1_m10/input_field.npz"",""progress.jsonl"":""cells/color_s2_split_d1_m10/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_split_d1_m10/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_split_d1_m10/reconstruction.png"",""target.npy"":""cells/color_s2_split_d1_m10/target.npy"",""target.png"":""cells/color_s2_split_d1_m10/target.png""}",5.77570672278397e-05,color_s2_split_d1_m10,0.0,recovery only,1,2,color,21,20,-5.532752289994645e-05,0.00011308459012778615,20,0.00949108973145485,1.0,0.9702500700950623,3,2.811379818012938e-05,1.1092920966567456e-08,-2.418670555925928e-05,0.004000979999545962,44.653806905187274,4.0633694355632957e-05,2,20,6,false,1.971293841052102e-06,ok,1.712337287220674e-05,23,0.02763928299827967
split_d2_m5,split,"{""base_field.npz"":""cells/color_s2_split_d2_m5/base_field.npz"",""base_reconstruction.npy"":""cells/color_s2_split_d2_m5/base_reconstruction.npy"",""config.json"":""cells/color_s2_split_d2_m5/config.json"",""curves.png"":""cells/color_s2_split_d2_m5/curves.png"",""decision"":""decision.json"",""error.png"":""cells/color_s2_split_d2_m5/error.png"",""field.npz"":""cells/color_s2_split_d2_m5/field.npz"",""gradient_packet"":""cases/color_s2/gradient_packet.npz"",""history.json"":""cells/color_s2_split_d2_m5/history.json"",""immediate.png"":""cells/color_s2_split_d2_m5/immediate.png"",""immediate_reconstruction.npy"":""cells/color_s2_split_d2_m5/immediate_reconstruction.npy"",""input_field.npz"":""cells/color_s2_split_d2_m5/input_field.npz"",""progress.jsonl"":""cells/color_s2_split_d2_m5/progress.jsonl"",""reconstruction.npy"":""cells/color_s2_split_d2_m5/reconstruction.npy"",""reconstruction.png"":""cells/color_s2_split_d2_m5/reconstruction.png"",""target.npy"":""cells/color_s2_split_d2_m5/target.npy"",""target.png"":""cells/color_s2_split_d2_m5/target.png""}",5.77570672278397e-05,color_s2_split_d2_m5,0.0,recovery only,2,2,color,21,20,-4.3885566527866446e-05,0.00010164263375570614,20,0.01780364103615284,0.5,0.9523873329162598,3,2.811379818012938e-05,1.1092920966567456e-08,-4.167237420915626e-05,0.004000979999545962,40.729240208224276,1.5485730308784155e-05,2,20,6,false,1.971293841052102e-06,ok,4.2271336919055544e-05,23,0.02800768999804859
